global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
39500,3.9892569,1.3162293,,,,,,,,,,,,,,
39600,3.9569354,1.2146815,,,,,,,,,,,,,,
39700,3.6979463,1.1736336,,,,,,,,,,,,,,
39800,3.8473425,1.3013003,,,,,,,,,,,,,,
39900,3.956769,1.2349726,,,,,,,,,,,,,,
40000,3.8692334,1.188708,,,,,,,,,,,,,,
40100,4.063751,1.2134304,,,,,,,,,,,,,,
40200,3.9985633,1.2955652,,,,,,,,,,,,,,
40300,3.8621352,1.2813423,,,,,,,,,,,,,,
40400,4.221235,1.3473607,,,,,,,,,,,,,,
40500,4.2029133,1.2456834,,,,,,,,,,,,,,
40600,3.8520896,1.2712488,,,,,,,,,,,,,,
40700,3.9065995,1.2705873,,,,,,,,,,,,,,
40800,3.9567356,1.2196662,,,,,,,,,,,,,,
40900,4.011884,1.2290441,,,,,,,,,,,,,,
41000,3.719046,1.2001772,,,,,,,,,,,,,,
41100,4.03397,1.1870675,,,,,,,,,,,,,,
41200,3.9215186,1.2384207,,,,,,,,,,,,,,
41300,3.8800015,1.1953115,,,,,,,,,,,,,,
41400,4.1775723,1.2882528,,,,,,,,,,,,,,
41500,3.9618797,1.2056632,,,,,,,,,,,,,,
41600,4.032456,1.2823038,,,,,,,,,,,,,,
41700,3.9680808,1.306427,,,,,,,,,,,,,,
41800,4.064197,1.3025818,,,,,,,,,,,,,,
41900,3.8642368,1.293334,,,,,,,,,,,,,,
42000,4.042261,1.2467446,,,,,,,,,,,,,,
42100,3.8686473,1.2089741,,,,,,,,,,,,,,
42200,3.8217242,1.087399,,,,,,,,,,,,,,
42300,4.059584,1.253526,,,,,,,,,,,,,,
42400,3.8889341,1.1708341,,,,,,,,,,,,,,
42500,4.1414485,1.335299,,,,,,,,,,,,,,
42600,4.065653,1.2903452,,,,,,,,,,,,,,
42700,3.5938194,1.1525259,,,,,,,,,,,,,,
42800,3.9678872,1.2822161,,,,,,,,,,,,,,
42900,3.7307062,1.1855755,,,,,,,,,,,,,,
43000,3.838255,1.2775385,,,,,,,,,,,,,,
43100,4.132268,1.2879784,,,,,,,,,,,,,,
43200,3.6624284,1.1450896,,,,,,,,,,,,,,
43300,4.132904,1.301992,,,,,,,,,,,,,,
43400,3.7403865,1.1047487,,,,,,,,,,,,,,
43500,4.027182,1.3015057,,,,,,,,,,,,,,
43600,3.8664787,1.160203,,,,,,,,,,,,,,
43700,4.1346354,1.1668961,,,,,,,,,,,,,,
43800,3.8738213,1.2665172,,,,,,,,,,,,,,
43900,3.5193508,1.206368,,,,,,,,,,,,,,
44000,3.817366,1.234476,,,,,,,,,,,,,,
44100,4.008755,1.2238076,,,,,,,,,,,,,,
44200,3.948056,1.224647,,,,,,,,,,,,,,
44300,3.9085069,1.2176564,,,,,,,,,,,,,,
44400,3.8754196,1.2836947,,,,,,,,,,,,,,
44500,3.7532887,1.1555042,,,,,,,,,,,,,,
